OBJECTID,FID_tl_2017_48_tract,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,FID_FEMA_Floodplains_NFHL_2015,DFIRM_ID,FLD_AR_ID,FLD_ZONE,ZONE_SUBTY,FloodYear,Year/totalarea,SFHA_TF,SOURCE_CIT,Shape_Length,Shape_Area,SummarizedAreaforSameName
115,28,48,201,453403,48201453403,4534.03,Census Tract 4534.03,G5020,S,683886,0,29.6697612,-95.5851314,7337,48201C,48201C_945,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.017522041,2.89E-06,
116,29,48,201,453601,48201453601,4536.01,Census Tract 4536.01,G5020,S,1197372,3225,29.6800729,-95.5912718,5127,48201C,48201C_120,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.034829276,6.85E-05,
117,29,48,201,453601,48201453601,4536.01,Census Tract 4536.01,G5020,S,1197372,3225,29.6800729,-95.5912718,6333,48201C,48201C_1043,AE,,100,,T,48201C_STUDY1,0.015155848,2.52E-06,
118,29,48,201,453601,48201453601,4536.01,Census Tract 4536.01,G5020,S,1197372,3225,29.6800729,-95.5912718,6556,48201C,48201C_316,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.002602358,2.94E-07,
119,29,48,201,453601,48201453601,4536.01,Census Tract 4536.01,G5020,S,1197372,3225,29.6800729,-95.5912718,7784,48201C,48201C_736,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00934492,2.69E-06,
120,29,48,201,453601,48201453601,4536.01,Census Tract 4536.01,G5020,S,1197372,3225,29.6800729,-95.5912718,7875,48201C,48201C_1099,AE,,100,,T,48201C_STUDY1,0.027158139,3.54E-05,
121,29,48,201,453601,48201453601,4536.01,Census Tract 4536.01,G5020,S,1197372,3225,29.6800729,-95.5912718,8234,48201C,48201C_1231,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.000514403,8.48E-09,
122,29,48,201,453601,48201453601,4536.01,Census Tract 4536.01,G5020,S,1197372,3225,29.6800729,-95.5912718,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.01763351,2.56E-06,
123,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,3254,48157C,48157C_254,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48157C_STUDY1,1.57E-05,1.44E-13,
124,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,3552,48157C,48157C_427,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48157C_STUDY1,6.81E-05,5.18E-12,
125,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,5026,48201C,48201C_937,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00855045,1.93E-06,
126,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,5063,48201C,48201C_915,AE,,100,,T,48201C_STUDY1,0.01873397,4.01E-06,
127,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,5076,48201C,48201C_566,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.006942243,1.38E-06,
128,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,5104,48201C,48201C_4,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.005834326,2.23E-06,
129,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,5127,48201C,48201C_120,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.041593817,5.38E-05,
130,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,5131,48201C,48201C_127,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.00696252,9.11E-07,
131,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,6042,48201C,48201C_844,AE,,100,,T,48201C_STUDY1,0.023551364,4.47E-06,
132,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,6241,48201C,48201C_1184,AE,,100,,T,48201C_STUDY1,0.011591054,1.02E-06,
133,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,6258,48201C,48201C_138,AE,,100,,T,48201C_STUDY1,0.007307351,6.04E-07,
134,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,6273,48201C,48201C_264,AE,,100,,T,48201C_STUDY1,0.006068732,3.68E-07,
135,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,6556,48201C,48201C_316,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.003699699,1.79E-07,
136,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,6603,48201C,48201C_324,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.003670981,3.27E-07,
137,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,7337,48201C,48201C_945,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.022013307,1.70E-05,
138,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,7483,48201C,48201C_182,AE,,100,,T,48201C_STUDY1,0.012566561,1.46E-06,
139,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,7610,48201C,48201C_481,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.044836784,3.53E-05,
140,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,7940,48201C,48201C_608,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.001514779,1.26E-07,
141,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,8263,48201C,48201C_263,AE,,100,,T,48201C_STUDY1,0.004539531,2.57E-07,
142,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,8282,48201C,48201C_614,AE,,100,,T,48201C_STUDY1,0.017512113,1.76E-06,
143,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,10559,48201C,48201C_10256,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.012067462,7.55E-06,
144,30,48,201,453501,48201453501,4535.01,Census Tract 4535.01,G5020,S,1531214,1663,29.6648611,-95.5890099,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.029476551,5.66E-06,
145,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,4939,48201C,48201C_99,AE,,100,,T,48201C_STUDY1,0.052027333,4.11E-05,
146,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,5127,48201C,48201C_120,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.027649629,1.47E-05,
147,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,6241,48201C,48201C_1184,AE,,100,,T,48201C_STUDY1,0.005361945,7.37E-07,
148,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,6273,48201C,48201C_264,AE,,100,,T,48201C_STUDY1,0.010876559,7.90E-07,
149,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,6556,48201C,48201C_316,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.053511334,5.02E-05,
150,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,7201,48201C,48201C_830,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00566385,2.30E-06,
151,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,7610,48201C,48201C_481,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.016386214,9.39E-06,
152,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,8282,48201C,48201C_614,AE,,100,,T,48201C_STUDY1,0.004375525,7.80E-07,
153,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,8327,48201C,48201C_751,AO,,100,,T,48201C_STUDY1,0.001265572,7.33E-09,
154,31,48,201,453502,48201453502,4535.02,Census Tract 4535.02,G5020,S,1306929,465,29.671394,-95.5990545,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.009972115,1.83E-06,
155,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,8868,48201C,48201C_10011,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.006199225,2.84E-07,
156,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,9632,48201C,48201C_9284,AE,,100,,T,48201C_STUDY2,0.001094583,9.37E-09,
157,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,10699,48201C,48201C_10005,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.000375218,8.06E-09,
158,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,10700,48201C,48201C_10006,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.007866224,1.54E-06,
159,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,10913,48201C,48201C_9335,AE,,100,,T,48201C_STUDY2,0.014627513,2.25E-06,
160,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,11987,48201C,48201C_7908,AE,,100,,T,48201C_STUDY1,0.016758373,3.62E-06,
161,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,12292,48201C,48201C_9285,AE,,100,,T,48201C_STUDY2,0.000904445,2.11E-08,
162,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,24326,48201C,48201C_10303,AE,FLOODWAY,100,,T,48201C_STUDY1,0.111088546,5.03E-05,
163,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,24352,48201C,48201C_10171,AE,,100,,T,48201C_STUDY2,0.043305409,3.34E-05,
164,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,24353,48201C,48201C_10172,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.09531717,1.85E-05,
165,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,24354,48201C,48201C_10173,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.064397327,1.38E-05,
166,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,24988,48201C,48201C_10022,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.009463918,4.92E-07,
167,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,26015,48201C,48201C_9623,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.01748118,8.33E-07,
168,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,26019,48201C,48201C_9628,AE,,100,,T,48201C_STUDY2,0.061363066,2.26E-05,
169,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,26020,48201C,48201C_9629,AE,,100,,T,48201C_STUDY2,0.03113597,1.01E-05,
170,35,48,201,553401,48201553401,5534.01,Census Tract 5534.01,G5020,S,3600166,160785,30.0424343,-95.4426933,26233,48201C,48201C_10342,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.148526133,0.000194025,
171,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,5195,48201C,48201C_10045,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.013266332,1.42E-06,
172,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,5197,48201C,48201C_10048,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.002699957,5.24E-08,
173,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,5345,48201C,48201C_6164,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001107033,2.15E-08,
174,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,5754,48201C,48201C_6820,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.018622449,1.64E-06,
175,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,7383,48201C,48201C_10084,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.035821962,2.13E-06,
176,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,8867,48201C,48201C_10010,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.012044883,8.03E-07,
177,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,9382,48201C,48201C_9640,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.001042281,2.70E-08,
178,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,9422,48201C,48201C_10081,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.012393156,6.36E-07,
179,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,10913,48201C,48201C_9335,AE,,100,,T,48201C_STUDY2,0.053548067,1.13E-05,
180,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,11724,48201C,48201C_7595,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.003897492,8.41E-07,
181,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,11987,48201C,48201C_7908,AE,,100,,T,48201C_STUDY1,0.061802228,1.88E-05,
182,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,12015,48201C,48201C_6168,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000224594,1.83E-09,
183,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,12206,48201C,48201C_9289,AE,,100,,T,48201C_STUDY2,0.000499921,1.24E-08,
184,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,12209,48201C,48201C_9291,AE,,100,,T,48201C_STUDY2,0.001326409,1.85E-08,
185,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,12210,48201C,48201C_9292,AE,,100,,T,48201C_STUDY2,0.006384883,3.81E-07,
186,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,12254,48201C,48201C_9634,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.013467057,9.56E-07,
187,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24326,48201C,48201C_10303,AE,FLOODWAY,100,,T,48201C_STUDY1,0.097464424,2.16E-05,
188,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24353,48201C,48201C_10172,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.048106836,2.83E-06,
189,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24354,48201C,48201C_10173,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.025296106,4.00E-06,
190,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24355,48201C,48201C_10174,AE,,100,,T,48201C_STUDY2,0.030846956,3.25E-06,
191,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24356,48201C,48201C_10175,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.014663178,1.27E-06,
192,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24986,48201C,48201C_10020,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.013210602,7.85E-07,
193,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24988,48201C,48201C_10022,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.00188514,4.05E-08,
194,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24992,48201C,48201C_10026,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.02295843,1.62E-06,
195,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,24993,48201C,48201C_10027,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.00202218,4.30E-08,
196,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25059,48201C,48201C_10036,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.004411149,1.65E-07,
197,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25060,48201C,48201C_10037,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.007576473,2.11E-07,
198,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25062,48201C,48201C_10028,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.001152686,1.37E-08,
199,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25063,48201C,48201C_10029,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.002972217,4.63E-08,
200,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25064,48201C,48201C_10030,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.002005759,3.51E-08,
201,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25065,48201C,48201C_10032,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.003905913,9.02E-08,
202,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25066,48201C,48201C_10033,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.003340681,1.26E-07,
203,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25996,48201C,48201C_9305,AE,,100,,T,48201C_STUDY2,0.008237985,7.76E-07,
204,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,25999,48201C,48201C_9309,AE,,100,,T,48201C_STUDY2,0.001153925,9.75E-09,
205,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26000,48201C,48201C_9310,AE,,100,,T,48201C_STUDY2,0.006909465,5.79E-07,
206,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26007,48201C,48201C_9303,AE,,100,,T,48201C_STUDY2,0.013626625,2.71E-06,
207,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26008,48201C,48201C_9304,AE,,100,,T,48201C_STUDY2,0.003474192,2.71E-07,
208,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26015,48201C,48201C_9623,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.001342254,3.99E-08,
209,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26019,48201C,48201C_9628,AE,,100,,T,48201C_STUDY2,0.012285935,7.00E-07,
210,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26020,48201C,48201C_9629,AE,,100,,T,48201C_STUDY2,0.04918504,1.07E-05,
211,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26022,48201C,48201C_9631,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.006494237,5.15E-07,
212,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26115,48201C,48201C_10099,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.007548619,2.97E-07,
213,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26117,48201C,48201C_10091,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.010785066,8.28E-07,
214,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26212,48201C,48201C_10103,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.000795885,1.56E-08,
215,36,48,201,553402,48201553402,5534.02,Census Tract 5534.02,G5020,S,5381705,14966,30.0527688,-95.4495075,26233,48201C,48201C_10342,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.244218829,0.000412265,
216,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,6859,48201C,48201C_5145,AE,,100,,T,48201C_STUDY2,0.001578132,1.60E-08,
217,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,9630,48201C,48201C_9282,AE,,100,,T,48201C_STUDY2,0.001889215,2.32E-08,
218,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,9631,48201C,48201C_9283,AE,,100,,T,48201C_STUDY2,1.17E-05,1.76E-12,
219,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,10563,48201C,48201C_9997,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.004486786,3.73E-07,
220,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,10564,48201C,48201C_9998,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.000265256,2.84E-09,
221,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,11738,48201C,48201C_9976,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.006250481,2.30E-07,
222,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,11739,48201C,48201C_9977,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.001131308,1.96E-08,
223,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,12107,48201C,48201C_9971,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.010860399,2.70E-06,
224,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,12378,48201C,48201C_9978,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.002423018,4.41E-08,
225,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,12380,48201C,48201C_9980,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY2,0.007311476,3.74E-07,
226,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,24326,48201C,48201C_10303,AE,FLOODWAY,100,,T,48201C_STUDY1,0.100258968,1.21E-05,
227,37,48,201,553801,48201553801,5538.01,Census Tract 5538.01,G5020,S,3699669,1502,30.0430149,-95.5102012,24358,48201C,48201C_10179,AE,,100,,T,48201C_STUDY2,0.018029392,3.52E-06,
